MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
03/15/2024 Magic at Raptors,22300963,2023-24,2024-03-15, Raptors,1610612761, Magic,1610612753
03/10/2024 Pacers at Magic,22300928,2023-24,2024-03-10, Magic,1610612753, Pacers,1610612754
03/06/2024 Magic at Wizards,22300894,2023-24,2024-03-06, Wizards,1610612764, Magic,1610612753
03/05/2024 Magic at Hornets,22300885,2023-24,2024-03-05, Hornets,1610612766, Magic,1610612753
03/03/2024 Pistons at Magic,22300874,2023-24,2024-03-03, Magic,1610612753, Pistons,1610612765
02/29/2024 Jazz at Magic,22300850,2023-24,2024-02-29, Magic,1610612753, Jazz,1610612762
02/24/2024 Magic at Pistons,22300814,2023-24,2024-02-24, Pistons,1610612765, Magic,1610612753
02/13/2024 Thunder at Magic,22300772,2023-24,2024-02-13, Magic,1610612753, Thunder,1610612760
02/08/2024 Spurs at Magic,22300734,2023-24,2024-02-08, Magic,1610612753, Spurs,1610612759
02/04/2024 Magic at Pistons,22300704,2023-24,2024-02-04, Pistons,1610612765, Magic,1610612753
01/31/2024 Magic at Spurs,22300681,2023-24,2024-01-31, Spurs,1610612759, Magic,1610612753
01/28/2024 Suns at Magic,22300655,2023-24,2024-01-28, Magic,1610612753, Suns,1610612756
01/26/2024 Magic at Grizzlies,22300638,2023-24,2024-01-26, Grizzlies,1610612763, Magic,1610612753
01/19/2024 76ers at Magic,22300585,2023-24,2024-01-19, Magic,1610612753, 76ers,1610612755
01/13/2024 Magic at Thunder,22300546,2023-24,2024-01-13, Thunder,1610612760, Magic,1610612753
01/03/2024 Magic at Kings,22300476,2023-24,2024-01-03, Kings,1610612758, Magic,1610612753
12/31/2023 Magic at Suns,22300450,2023-24,2023-12-31, Suns,1610612756, Magic,1610612753
12/27/2023 76ers at Magic,22300415,2023-24,2023-12-27, Magic,1610612753, 76ers,1610612755
12/26/2023 Magic at Wizards,22300407,2023-24,2023-12-26, Wizards,1610612764, Magic,1610612753
12/23/2023 Magic at Pacers,22300391,2023-24,2023-12-23, Pacers,1610612754, Magic,1610612753
12/08/2023 Pistons at Magic,22301217,2023-24,2023-12-08, Magic,1610612753, Pistons,1610612765
12/01/2023 Wizards at Magic,22300274,2023-24,2023-12-01, Magic,1610612753, Wizards,1610612764
11/29/2023 Wizards at Magic,22300259,2023-24,2023-11-29, Magic,1610612753, Wizards,1610612764
11/26/2023 Hornets at Magic,22300248,2023-24,2023-11-26, Magic,1610612753, Hornets,1610612766
11/21/2023 Raptors at Magic,22300038,2023-24,2023-11-21, Magic,1610612753, Raptors,1610612761
11/19/2023 Magic at Pacers,22300209,2023-24,2023-11-19, Pacers,1610612754, Magic,1610612753
11/02/2023 Magic at Jazz,22300130,2023-24,2023-11-02, Jazz,1610612762, Magic,1610612753
10/27/2023 Magic at Trail Blazers,22300086,2023-24,2023-10-27, Trail Blazers,1610612757, Magic,1610612753
04/09/2024 Pacers at Raptors,22301146,2023-24,2024-04-09, Raptors,1610612761, Pacers,1610612754
04/05/2024 Thunder at Pacers,22301116,2023-24,2024-04-05, Pacers,1610612754, Thunder,1610612760
03/20/2024 Pacers at Pistons,22300997,2023-24,2024-03-20, Pistons,1610612765, Pacers,1610612754
03/12/2024 Pacers at Thunder,22300941,2023-24,2024-03-12, Thunder,1610612760, Pacers,1610612754
03/03/2024 Pacers at Spurs,22300877,2023-24,2024-03-03, Spurs,1610612759, Pacers,1610612754
02/26/2024 Raptors at Pacers,22300829,2023-24,2024-02-26, Pacers,1610612754, Raptors,1610612761
02/22/2024 Pistons at Pacers,22300793,2023-24,2024-02-22, Pacers,1610612754, Pistons,1610612765
02/14/2024 Pacers at Raptors,22300782,2023-24,2024-02-14, Raptors,1610612761, Pacers,1610612754
02/12/2024 Pacers at Hornets,22300761,2023-24,2024-02-12, Hornets,1610612766, Pacers,1610612754
02/04/2024 Pacers at Hornets,22300707,2023-24,2024-02-04, Hornets,1610612766, Pacers,1610612754
02/02/2024 Kings at Pacers,22300691,2023-24,2024-02-02, Pacers,1610612754, Kings,1610612758
01/28/2024 Grizzlies at Pacers,22300652,2023-24,2024-01-28, Pacers,1610612754, Grizzlies,1610612763
01/26/2024 Suns at Pacers,22300636,2023-24,2024-01-26, Pacers,1610612754, Suns,1610612756
01/25/2024 76ers at Pacers,22300627,2023-24,2024-01-25, Pacers,1610612754, 76ers,1610612755
01/21/2024 Pacers at Suns,22300604,2023-24,2024-01-21, Suns,1610612756, Pacers,1610612754
01/19/2024 Pacers at Trail Blazers,22300590,2023-24,2024-01-19, Trail Blazers,1610612757, Pacers,1610612754
01/18/2024 Pacers at Kings,22300583,2023-24,2024-01-18, Kings,1610612758, Pacers,1610612754
01/15/2024 Pacers at Jazz,22300564,2023-24,2024-01-15, Jazz,1610612762, Pacers,1610612754
01/10/2024 Wizards at Pacers,22300520,2023-24,2024-01-10, Pacers,1610612754, Wizards,1610612764
12/21/2023 Pacers at Grizzlies,22300377,2023-24,2023-12-21, Grizzlies,1610612763, Pacers,1610612754
12/20/2023 Hornets at Pacers,22300365,2023-24,2023-12-20, Pacers,1610612754, Hornets,1610612766
12/15/2023 Pacers at Wizards,22300328,2023-24,2023-12-15, Wizards,1610612764, Pacers,1610612754
12/11/2023 Pacers at Pistons,22300293,2023-24,2023-12-11, Pistons,1610612765, Pacers,1610612754
11/27/2023 Trail Blazers at Pacers,22300254,2023-24,2023-11-27, Pacers,1610612754, Trail Blazers,1610612757
11/24/2023 Pistons at Pacers,22300047,2023-24,2023-11-24, Pacers,1610612754, Pistons,1610612765
11/22/2023 Raptors at Pacers,22300230,2023-24,2023-11-22, Pacers,1610612754, Raptors,1610612761
11/14/2023 Pacers at 76ers,22300019,2023-24,2023-11-14, 76ers,1610612755, Pacers,1610612754
11/12/2023 Pacers at 76ers,22300180,2023-24,2023-11-12, 76ers,1610612755, Pacers,1610612754
11/08/2023 Jazz at Pacers,22300158,2023-24,2023-11-08, Pacers,1610612754, Jazz,1610612762
11/06/2023 Spurs at Pacers,22300146,2023-24,2023-11-06, Pacers,1610612754, Spurs,1610612759
11/04/2023 Hornets at Pacers,22300133,2023-24,2023-11-04, Pacers,1610612754, Hornets,1610612766
10/25/2023 Wizards at Pacers,22300064,2023-24,2023-10-25, Pacers,1610612754, Wizards,1610612764
04/09/2024 Pistons at 76ers,22301145,2023-24,2024-04-09, 76ers,1610612755, Pistons,1610612765
04/07/2024 76ers at Spurs,22301140,2023-24,2024-04-07, Spurs,1610612759, 76ers,1610612755
04/06/2024 76ers at Grizzlies,22301129,2023-24,2024-04-06, Grizzlies,1610612763, 76ers,1610612755
04/02/2024 Thunder at 76ers,22301093,2023-24,2024-04-02, 76ers,1610612755, Thunder,1610612760
03/31/2024 76ers at Raptors,22301080,2023-24,2024-03-31, Raptors,1610612761, 76ers,1610612755
03/25/2024 76ers at Kings,22301042,2023-24,2024-03-25, Kings,1610612758, 76ers,1610612755
03/20/2024 76ers at Suns,22301002,2023-24,2024-03-20, Suns,1610612756, 76ers,1610612755
03/16/2024 Hornets at 76ers,22300969,2023-24,2024-03-16, 76ers,1610612755, Hornets,1610612766
03/06/2024 Grizzlies at 76ers,22300896,2023-24,2024-03-06, 76ers,1610612755, Grizzlies,1610612763
03/01/2024 Hornets at 76ers,22300858,2023-24,2024-03-01, 76ers,1610612755, Hornets,1610612766
02/10/2024 76ers at Wizards,22300753,2023-24,2024-02-10, Wizards,1610612764, 76ers,1610612755
02/01/2024 76ers at Jazz,22300686,2023-24,2024-02-01, Jazz,1610612762, 76ers,1610612755
01/29/2024 76ers at Trail Blazers,22300668,2023-24,2024-01-29, Trail Blazers,1610612757, 76ers,1610612755
01/22/2024 Spurs at 76ers,22300608,2023-24,2024-01-22, 76ers,1610612755, Spurs,1610612759
01/20/2024 76ers at Hornets,22300593,2023-24,2024-01-20, Hornets,1610612766, 76ers,1610612755
01/12/2024 Kings at 76ers,22300532,2023-24,2024-01-12, 76ers,1610612755, Kings,1610612758
01/06/2024 Jazz at 76ers,22300495,2023-24,2024-01-06, 76ers,1610612755, Jazz,1610612762
12/22/2023 Raptors at 76ers,22300382,2023-24,2023-12-22, 76ers,1610612755, Raptors,1610612761
12/16/2023 76ers at Hornets,22300335,2023-24,2023-12-16, Hornets,1610612766, 76ers,1610612755
12/15/2023 Pistons at 76ers,22300327,2023-24,2023-12-15, 76ers,1610612755, Pistons,1610612765
12/13/2023 76ers at Pistons,22300310,2023-24,2023-12-13, Pistons,1610612765, 76ers,1610612755
12/11/2023 Wizards at 76ers,22300295,2023-24,2023-12-11, 76ers,1610612755, Wizards,1610612764
12/06/2023 76ers at Wizards,22301208,2023-24,2023-12-06, Wizards,1610612764, 76ers,1610612755
11/25/2023 76ers at Thunder,22300239,2023-24,2023-11-25, Thunder,1610612760, 76ers,1610612755
11/10/2023 76ers at Pistons,22300008,2023-24,2023-11-10, Pistons,1610612765, 76ers,1610612755
11/06/2023 Wizards at 76ers,22300148,2023-24,2023-11-06, 76ers,1610612755, Wizards,1610612764
11/04/2023 Suns at 76ers,22300132,2023-24,2023-11-04, 76ers,1610612755, Suns,1610612756
11/02/2023 Raptors at 76ers,22300128,2023-24,2023-11-02, 76ers,1610612755, Raptors,1610612761
10/29/2023 Trail Blazers at 76ers,22300098,2023-24,2023-10-29, 76ers,1610612755, Trail Blazers,1610612757
10/28/2023 76ers at Raptors,22300092,2023-24,2023-10-28, Raptors,1610612761, 76ers,1610612755
04/12/2024 Suns at Kings,22301185,2023-24,2024-04-12, Kings,1610612758, Suns,1610612756
03/29/2024 Suns at Thunder,22301069,2023-24,2024-03-29, Thunder,1610612760, Suns,1610612756
03/25/2024 Suns at Spurs,22301039,2023-24,2024-03-25, Spurs,1610612759, Suns,1610612756
03/23/2024 Suns at Spurs,22301025,2023-24,2024-03-23, Spurs,1610612759, Suns,1610612756
03/15/2024 Suns at Hornets,22300961,2023-24,2024-03-15, Hornets,1610612766, Suns,1610612756
03/07/2024 Raptors at Suns,22300905,2023-24,2024-03-07, Suns,1610612756, Raptors,1610612761
03/03/2024 Thunder at Suns,22300878,2023-24,2024-03-03, Suns,1610612756, Thunder,1610612760
02/14/2024 Pistons at Suns,22300787,2023-24,2024-02-14, Suns,1610612756, Pistons,1610612765
02/13/2024 Kings at Suns,22300774,2023-24,2024-02-13, Suns,1610612756, Kings,1610612758
02/08/2024 Jazz at Suns,22300739,2023-24,2024-02-08, Suns,1610612756, Jazz,1610612762
02/04/2024 Suns at Wizards,22300705,2023-24,2024-02-04, Wizards,1610612764, Suns,1610612756
01/16/2024 Kings at Suns,22300567,2023-24,2024-01-16, Suns,1610612756, Kings,1610612758
01/14/2024 Suns at Trail Blazers,22300554,2023-24,2024-01-14, Trail Blazers,1610612757, Suns,1610612756
01/07/2024 Grizzlies at Suns,22300503,2023-24,2024-01-07, Suns,1610612756, Grizzlies,1610612763
01/01/2024 Trail Blazers at Suns,22300456,2023-24,2024-01-01, Suns,1610612756, Trail Blazers,1610612757
12/29/2023 Hornets at Suns,22300436,2023-24,2023-12-29, Suns,1610612756, Hornets,1610612766
12/22/2023 Suns at Kings,22300387,2023-24,2023-12-22, Kings,1610612758, Suns,1610612756
12/19/2023 Suns at Trail Blazers,22300363,2023-24,2023-12-19, Trail Blazers,1610612757, Suns,1610612756
12/17/2023 Wizards at Suns,22300347,2023-24,2023-12-17, Suns,1610612756, Wizards,1610612764
12/08/2023 Kings at Suns,22301228,2023-24,2023-12-08, Suns,1610612756, Kings,1610612758
12/02/2023 Grizzlies at Suns,22300288,2023-24,2023-12-02, Suns,1610612756, Grizzlies,1610612763
11/29/2023 Suns at Raptors,22300260,2023-24,2023-11-29, Raptors,1610612761, Suns,1610612756
11/24/2023 Suns at Grizzlies,22300044,2023-24,2023-11-24, Grizzlies,1610612763, Suns,1610612756
11/21/2023 Trail Blazers at Suns,22300041,2023-24,2023-11-21, Suns,1610612756, Trail Blazers,1610612757
11/19/2023 Suns at Jazz,22300214,2023-24,2023-11-19, Jazz,1610612762, Suns,1610612756
11/17/2023 Suns at Jazz,22300035,2023-24,2023-11-17, Jazz,1610612762, Suns,1610612756
11/12/2023 Thunder at Suns,22300185,2023-24,2023-11-12, Suns,1610612756, Thunder,1610612760
11/05/2023 Suns at Pistons,22300140,2023-24,2023-11-05, Pistons,1610612765, Suns,1610612756
11/02/2023 Spurs at Suns,22300131,2023-24,2023-11-02, Suns,1610612756, Spurs,1610612759
10/31/2023 Spurs at Suns,22300113,2023-24,2023-10-31, Suns,1610612756, Spurs,1610612759
10/28/2023 Jazz at Suns,22300094,2023-24,2023-10-28, Suns,1610612756, Jazz,1610612762
04/14/2024 Trail Blazers at Kings,22301200,2023-24,2024-04-14, Kings,1610612758, Trail Blazers,1610612757
04/05/2024 Trail Blazers at Wizards,22301117,2023-24,2024-04-05, Wizards,1610612764, Trail Blazers,1610612757
04/03/2024 Trail Blazers at Hornets,22301102,2023-24,2024-04-03, Hornets,1610612766, Trail Blazers,1610612757
03/09/2024 Raptors at Trail Blazers,22300923,2023-24,2024-03-09, Trail Blazers,1610612757, Raptors,1610612761
03/06/2024 Thunder at Trail Blazers,22300900,2023-24,2024-03-06, Trail Blazers,1610612757, Thunder,1610612760
03/02/2024 Trail Blazers at Grizzlies,22300868,2023-24,2024-03-02, Grizzlies,1610612763, Trail Blazers,1610612757
03/01/2024 Trail Blazers at Grizzlies,22300861,2023-24,2024-03-01, Grizzlies,1610612763, Trail Blazers,1610612757
02/25/2024 Hornets at Trail Blazers,22300826,2023-24,2024-02-25, Trail Blazers,1610612757, Hornets,1610612766
02/08/2024 Pistons at Trail Blazers,22300741,2023-24,2024-02-08, Trail Blazers,1610612757, Pistons,1610612765
01/26/2024 Trail Blazers at Spurs,22300641,2023-24,2024-01-26, Spurs,1610612759, Trail Blazers,1610612757
01/23/2024 Trail Blazers at Thunder,22300617,2023-24,2024-01-23, Thunder,1610612760, Trail Blazers,1610612757
01/11/2024 Trail Blazers at Thunder,22300529,2023-24,2024-01-11, Thunder,1610612760, Trail Blazers,1610612757
12/29/2023 Spurs at Trail Blazers,22300437,2023-24,2023-12-29, Trail Blazers,1610612757, Spurs,1610612759
12/28/2023 Spurs at Trail Blazers,22300427,2023-24,2023-12-28, Trail Blazers,1610612757, Spurs,1610612759
12/26/2023 Kings at Trail Blazers,22300413,2023-24,2023-12-26, Trail Blazers,1610612757, Kings,1610612758
12/21/2023 Wizards at Trail Blazers,22300381,2023-24,2023-12-21, Trail Blazers,1610612757, Wizards,1610612764
12/14/2023 Jazz at Trail Blazers,22300323,2023-24,2023-12-14, Trail Blazers,1610612757, Jazz,1610612762
12/02/2023 Trail Blazers at Jazz,22300289,2023-24,2023-12-02, Jazz,1610612762, Trail Blazers,1610612757
11/22/2023 Jazz at Trail Blazers,22300237,2023-24,2023-11-22, Trail Blazers,1610612757, Jazz,1610612762
11/19/2023 Thunder at Trail Blazers,22300215,2023-24,2023-11-19, Trail Blazers,1610612757, Thunder,1610612760
11/14/2023 Trail Blazers at Jazz,22300023,2023-24,2023-11-14, Jazz,1610612762, Trail Blazers,1610612757
11/08/2023 Trail Blazers at Kings,22300170,2023-24,2023-11-08, Kings,1610612758, Trail Blazers,1610612757
11/05/2023 Grizzlies at Trail Blazers,22300144,2023-24,2023-11-05, Trail Blazers,1610612757, Grizzlies,1610612763
11/03/2023 Grizzlies at Trail Blazers,22300007,2023-24,2023-11-03, Trail Blazers,1610612757, Grizzlies,1610612763
11/01/2023 Trail Blazers at Pistons,22300115,2023-24,2023-11-01, Pistons,1610612765, Trail Blazers,1610612757
10/30/2023 Trail Blazers at Raptors,22300105,2023-24,2023-10-30, Raptors,1610612761, Trail Blazers,1610612757
04/09/2024 Kings at Thunder,22301153,2023-24,2024-04-09, Thunder,1610612760, Kings,1610612758
03/31/2024 Jazz at Kings,22301086,2023-24,2024-03-31, Kings,1610612758, Jazz,1610612762
03/21/2024 Kings at Wizards,22301005,2023-24,2024-03-21, Wizards,1610612764, Kings,1610612758
03/20/2024 Kings at Raptors,22300999,2023-24,2024-03-20, Raptors,1610612761, Kings,1610612758
03/18/2024 Grizzlies at Kings,22300989,2023-24,2024-03-18, Kings,1610612758, Grizzlies,1610612763
03/07/2024 Spurs at Kings,22300908,2023-24,2024-03-07, Kings,1610612758, Spurs,1610612759
02/22/2024 Spurs at Kings,22300803,2023-24,2024-02-22, Kings,1610612758, Spurs,1610612759
02/11/2024 Kings at Thunder,22300760,2023-24,2024-02-11, Thunder,1610612760, Kings,1610612758
02/07/2024 Pistons at Kings,22300732,2023-24,2024-02-07, Kings,1610612758, Pistons,1610612765
01/29/2024 Kings at Grizzlies,22300663,2023-24,2024-01-29, Grizzlies,1610612763, Kings,1610612758
01/10/2024 Kings at Hornets,22300518,2023-24,2024-01-10, Hornets,1610612766, Kings,1610612758
01/09/2024 Kings at Pistons,22300512,2023-24,2024-01-09, Pistons,1610612765, Kings,1610612758
01/05/2024 Raptors at Kings,22300492,2023-24,2024-01-05, Kings,1610612758, Raptors,1610612761
01/02/2024 Hornets at Kings,22300464,2023-24,2024-01-02, Kings,1610612758, Hornets,1610612766
12/31/2023 Kings at Grizzlies,22300449,2023-24,2023-12-31, Grizzlies,1610612763, Kings,1610612758
12/18/2023 Wizards at Kings,22300358,2023-24,2023-12-18, Kings,1610612758, Wizards,1610612764
12/16/2023 Jazz at Kings,22300342,2023-24,2023-12-16, Kings,1610612758, Jazz,1610612762
12/14/2023 Thunder at Kings,22300324,2023-24,2023-12-14, Kings,1610612758, Thunder,1610612760
11/17/2023 Kings at Spurs,22300032,2023-24,2023-11-17, Spurs,1610612759, Kings,1610612758
11/10/2023 Thunder at Kings,22300016,2023-24,2023-11-10, Kings,1610612758, Thunder,1610612760
10/25/2023 Kings at Jazz,22300072,2023-24,2023-10-25, Jazz,1610612762, Kings,1610612758
04/14/2024 Pistons at Spurs,22301197,2023-24,2024-04-14, Spurs,1610612759, Pistons,1610612765
04/10/2024 Spurs at Thunder,22301163,2023-24,2024-04-10, Thunder,1610612760, Spurs,1610612759
04/09/2024 Spurs at Grizzlies,22301151,2023-24,2024-04-09, Grizzlies,1610612763, Spurs,1610612759
03/27/2024 Spurs at Jazz,22301058,2023-24,2024-03-27, Jazz,1610612762, Spurs,1610612759
03/22/2024 Grizzlies at Spurs,22301015,2023-24,2024-03-22, Spurs,1610612759, Grizzlies,1610612763
02/29/2024 Thunder at Spurs,22300853,2023-24,2024-02-29, Spurs,1610612759, Thunder,1610612760
02/25/2024 Spurs at Jazz,22300825,2023-24,2024-02-25, Jazz,1610612762, Spurs,1610612759
02/12/2024 Spurs at Raptors,22300764,2023-24,2024-02-12, Raptors,1610612761, Spurs,1610612759
01/29/2024 Wizards at Spurs,22300665,2023-24,2024-01-29, Spurs,1610612759, Wizards,1610612764
01/24/2024 Thunder at Spurs,22300622,2023-24,2024-01-24, Spurs,1610612759, Thunder,1610612760
01/20/2024 Spurs at Wizards,22300594,2023-24,2024-01-20, Wizards,1610612764, Spurs,1610612759
01/19/2024 Spurs at Hornets,22300584,2023-24,2024-01-19, Hornets,1610612766, Spurs,1610612759
01/12/2024 Hornets at Spurs,22300541,2023-24,2024-01-12, Spurs,1610612759, Hornets,1610612766
01/10/2024 Spurs at Pistons,22300519,2023-24,2024-01-10, Pistons,1610612765, Spurs,1610612759
01/02/2024 Spurs at Grizzlies,22300460,2023-24,2024-01-02, Grizzlies,1610612763, Spurs,1610612759
12/26/2023 Jazz at Spurs,22300412,2023-24,2023-12-26, Spurs,1610612759, Jazz,1610612762
11/18/2023 Grizzlies at Spurs,22300206,2023-24,2023-11-18, Spurs,1610612759, Grizzlies,1610612763
11/14/2023 Spurs at Thunder,22300021,2023-24,2023-11-14, Thunder,1610612760, Spurs,1610612759
11/05/2023 Raptors at Spurs,22300141,2023-24,2023-11-05, Spurs,1610612759, Raptors,1610612761
04/07/2024 Thunder at Hornets,22301135,2023-24,2024-04-07, Hornets,1610612766, Thunder,1610612760
03/22/2024 Thunder at Raptors,22301012,2023-24,2024-03-22, Raptors,1610612761, Thunder,1610612760
03/20/2024 Jazz at Thunder,22301000,2023-24,2024-03-20, Thunder,1610612760, Jazz,1610612762
03/16/2024 Thunder at Grizzlies,22300972,2023-24,2024-03-16, Grizzlies,1610612763, Thunder,1610612760
03/10/2024 Grizzlies at Thunder,22300931,2023-24,2024-03-10, Thunder,1610612760, Grizzlies,1610612763
02/23/2024 Wizards at Thunder,22300809,2023-24,2024-02-23, Thunder,1610612760, Wizards,1610612764
02/06/2024 Thunder at Jazz,22300724,2023-24,2024-02-06, Jazz,1610612762, Thunder,1610612760
02/04/2024 Raptors at Thunder,22300710,2023-24,2024-02-04, Thunder,1610612760, Raptors,1610612761
02/02/2024 Hornets at Thunder,22300695,2023-24,2024-02-02, Thunder,1610612760, Hornets,1610612766
01/28/2024 Thunder at Pistons,22300654,2023-24,2024-01-28, Pistons,1610612765, Thunder,1610612760
01/18/2024 Thunder at Jazz,22300581,2023-24,2024-01-18, Jazz,1610612762, Thunder,1610612760
01/08/2024 Thunder at Wizards,22300508,2023-24,2024-01-08, Wizards,1610612764, Thunder,1610612760
12/18/2023 Grizzlies at Thunder,22300355,2023-24,2023-12-18, Thunder,1610612760, Grizzlies,1610612763
12/11/2023 Jazz at Thunder,22300302,2023-24,2023-12-11, Thunder,1610612760, Jazz,1610612762
10/30/2023 Pistons at Thunder,22300109,2023-24,2023-10-30, Thunder,1610612760, Pistons,1610612765
04/07/2024 Wizards at Raptors,22301137,2023-24,2024-04-07, Raptors,1610612761, Wizards,1610612764
03/23/2024 Raptors at Wizards,22301022,2023-24,2024-03-23, Wizards,1610612764, Raptors,1610612761
03/13/2024 Raptors at Pistons,22300946,2023-24,2024-03-13, Pistons,1610612765, Raptors,1610612761
03/03/2024 Hornets at Raptors,22300875,2023-24,2024-03-03, Raptors,1610612761, Hornets,1610612766
02/07/2024 Raptors at Hornets,22300726,2023-24,2024-02-07, Hornets,1610612766, Raptors,1610612761
01/22/2024 Grizzlies at Raptors,22300609,2023-24,2024-01-22, Raptors,1610612761, Grizzlies,1610612763
01/12/2024 Raptors at Jazz,22300540,2023-24,2024-01-12, Jazz,1610612762, Raptors,1610612761
01/03/2024 Raptors at Grizzlies,22300470,2023-24,2024-01-03, Grizzlies,1610612763, Raptors,1610612761
12/30/2023 Raptors at Pistons,22300440,2023-24,2023-12-30, Pistons,1610612765, Raptors,1610612761
12/27/2023 Raptors at Wizards,22300416,2023-24,2023-12-27, Wizards,1610612764, Raptors,1610612761
12/23/2023 Jazz at Raptors,22300395,2023-24,2023-12-23, Raptors,1610612761, Jazz,1610612762
12/18/2023 Hornets at Raptors,22300354,2023-24,2023-12-18, Raptors,1610612761, Hornets,1610612766
12/08/2023 Raptors at Hornets,22301216,2023-24,2023-12-08, Hornets,1610612766, Raptors,1610612761
11/19/2023 Pistons at Raptors,22300211,2023-24,2023-11-19, Raptors,1610612761, Pistons,1610612765
11/13/2023 Wizards at Raptors,22300189,2023-24,2023-11-13, Raptors,1610612761, Wizards,1610612764
03/04/2024 Wizards at Jazz,22300882,2023-24,2024-03-04, Jazz,1610612762, Wizards,1610612764
02/22/2024 Hornets at Jazz,22300801,2023-24,2024-02-22, Jazz,1610612762, Hornets,1610612766
01/27/2024 Jazz at Hornets,22300647,2023-24,2024-01-27, Hornets,1610612766, Jazz,1610612762
01/25/2024 Jazz at Wizards,22300628,2023-24,2024-01-25, Wizards,1610612764, Jazz,1610612762
01/03/2024 Pistons at Jazz,22300474,2023-24,2024-01-03, Jazz,1610612762, Pistons,1610612765
12/21/2023 Jazz at Pistons,22300374,2023-24,2023-12-21, Pistons,1610612765, Jazz,1610612762
11/29/2023 Jazz at Grizzlies,22300261,2023-24,2023-11-29, Grizzlies,1610612763, Jazz,1610612762
11/10/2023 Jazz at Grizzlies,22300012,2023-24,2023-11-10, Grizzlies,1610612763, Jazz,1610612762
11/01/2023 Grizzlies at Jazz,22300125,2023-24,2023-11-01, Jazz,1610612762, Grizzlies,1610612763
04/05/2024 Pistons at Grizzlies,22301121,2023-24,2024-04-05, Grizzlies,1610612763, Pistons,1610612765
04/01/2024 Grizzlies at Pistons,22301088,2023-24,2024-04-01, Pistons,1610612765, Grizzlies,1610612763
03/13/2024 Hornets at Grizzlies,22300950,2023-24,2024-03-13, Grizzlies,1610612763, Hornets,1610612766
03/12/2024 Wizards at Grizzlies,22300940,2023-24,2024-03-12, Grizzlies,1610612763, Wizards,1610612764
02/10/2024 Grizzlies at Hornets,22300751,2023-24,2024-02-10, Hornets,1610612766, Grizzlies,1610612763
12/06/2023 Grizzlies at Pistons,22301206,2023-24,2023-12-06, Pistons,1610612765, Grizzlies,1610612763
10/28/2023 Grizzlies at Wizards,22300089,2023-24,2023-10-28, Wizards,1610612764, Grizzlies,1610612763
03/29/2024 Pistons at Wizards,22301065,2023-24,2024-03-29, Wizards,1610612764, Pistons,1610612765
03/08/2024 Hornets at Wizards,22300910,2023-24,2024-03-08, Wizards,1610612764, Hornets,1610612766
01/27/2024 Wizards at Pistons,22300642,2023-24,2024-01-27, Pistons,1610612765, Wizards,1610612764
01/15/2024 Pistons at Wizards,22300558,2023-24,2024-01-15, Wizards,1610612764, Pistons,1610612765
11/27/2023 Wizards at Pistons,22300253,2023-24,2023-11-27, Pistons,1610612765, Wizards,1610612764
11/22/2023 Wizards at Hornets,22300225,2023-24,2023-11-22, Hornets,1610612766, Wizards,1610612764
11/10/2023 Hornets at Wizards,22300009,2023-24,2023-11-10, Wizards,1610612764, Hornets,1610612766
11/08/2023 Wizards at Hornets,22300157,2023-24,2023-11-08, Hornets,1610612766, Wizards,1610612764
03/11/2024 Hornets at Pistons,22300933,2023-24,2024-03-11, Pistons,1610612765, Hornets,1610612766
01/24/2024 Hornets at Pistons,22300619,2023-24,2024-01-24, Pistons,1610612765, Hornets,1610612766
10/27/2023 Pistons at Hornets,22300077,2023-24,2023-10-27, Hornets,1610612766, Pistons,1610612765
04/13/2025 Magic at Hawks,0022401186,2024-25,2025-04-13 00:00:00, Hawks,1610612737, Magic,1610612753
04/11/2025 Hawks at 76ers,0022401173,2024-25,2025-04-11 00:00:00, 76ers,1610612755, Hawks,1610612737
04/10/2025 Hawks at Nets,0022401169,2024-25,2025-04-10 00:00:00, Nets,1610612751, Hawks,1610612737
04/08/2025 Hawks at Magic,0022401149,2024-25,2025-04-08 00:00:00, Magic,1610612753, Hawks,1610612737
04/06/2025 Jazz at Hawks,0022401136,2024-25,2025-04-06 00:00:00, Hawks,1610612737, Jazz,1610612762
04/05/2025 Knicks at Hawks,0022401128,2024-25,2025-04-05 00:00:00, Hawks,1610612737, Knicks,1610612752
04/02/2025 Hawks at Mavericks,0022401109,2024-25,2025-04-02 00:00:00, Mavericks,1610612742, Hawks,1610612737
04/01/2025 Trail Blazers at Hawks,0022401097,2024-25,2025-04-01 00:00:00, Hawks,1610612737, Trail Blazers,1610612757
03/30/2025 Hawks at Bucks,0022401083,2024-25,2025-03-30 00:00:00, Bucks,1610612749, Hawks,1610612737
03/27/2025 Hawks at Heat,0022401062,2024-25,2025-03-27 00:00:00, Heat,1610612748, Hawks,1610612737
03/25/2025 Hawks at Rockets,0022401049,2024-25,2025-03-25 00:00:00, Rockets,1610612745, Hawks,1610612737
03/23/2025 76ers at Hawks,0022401031,2024-25,2025-03-23 00:00:00, Hawks,1610612737, 76ers,1610612755
03/22/2025 Warriors at Hawks,0022401025,2024-25,2025-03-22 00:00:00, Hawks,1610612737, Warriors,1610612744
03/18/2025 Hawks at Hornets,0022400993,2024-25,2025-03-18 00:00:00, Hornets,1610612766, Hawks,1610612737
