HOME_TEAM_ID,GAME_ID,SEASON,HOME_W,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_LAST_GAME_FG_PCT,HOME_LAST_GAME_TOT_REB,HOME_LAST_GAME_TURNOVERS,AWAY_TEAM_ID,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE,AWAY_LAST_GAME_FG_PCT,AWAY_LAST_GAME_TOT_REB,AWAY_LAST_GAME_TURNOVERS
1610612749,22200897,2022-23,1,0.5714285714285714,,7.0,1.0,76.3157894736842,10.333333333333334,0.5807539682539683,0.455,57.0,9.0,1610612748,0.5816326530612245,,7.0,0.0,68.13793103448276,-3.6666666666666665,0.5533284381251757,0.458,50.0,8.0
1610612749,22200910,2022-23,1,0.5826771653543307,1.0,7.0,,75.01724137931035,15.666666666666666,0.5722019122609674,0.48,65.0,12.0,1610612756,0.5963302752293578,1.0,7.0,,112.94827586206897,3.6666666666666665,0.6053987822193098,0.467,58.0,11.0
1610612749,22200939,2022-23,1,0.5857142857142857,,7.0,1.0,72.55,15.333333333333334,0.5609848526215776,0.49,65.0,17.0,1610612753,0.5377358490566038,,7.0,1.0,90.78688524590164,-1.0,0.5185693997623395,0.456,50.0,17.0
1610612749,22200960,2022-23,0,0.6341463414634146,1.0,7.0,,71.37704918032787,13.0,0.5781412446579389,0.521,49.0,8.0,1610612755,0.6347826086956522,,7.0,0.0,105.84745762711864,4.666666666666667,0.581964573268921,0.577,44.0,14.0
1610612749,22200995,2022-23,1,0.6166666666666667,,7.0,1.0,68.0625,4.666666666666667,0.6149635634160321,0.59,40.0,17.0,1610612751,0.5675675675675675,,7.0,1.0,109.0,6.0,0.5350563978612759,0.494,44.0,12.0
1610612749,22201045,2022-23,0,0.5871559633027523,,7.0,1.0,64.1029411764706,4.0,0.5813083798967228,0.471,63.0,13.0,1610612754,0.5267857142857143,,7.0,0.0,86.27941176470588,-1.6666666666666667,0.5713029889395799,0.419,52.0,16.0
1610612749,22201068,2022-23,1,0.6186440677966102,0.0,7.0,,63.18840579710145,1.6666666666666667,0.6160254846211967,0.528,51.0,12.0,1610612761,0.5966386554621849,1.0,7.0,,118.01449275362319,15.666666666666666,0.6298965219681333,0.533,48.0,15.0
1610612749,22201089,2022-23,1,0.639344262295082,1.0,7.0,,62.285714285714285,1.0,0.6150480977981482,0.524,52.0,12.0,1610612759,0.4521739130434782,,7.0,0.0,107.97101449275362,-11.0,0.5365457478335897,0.345,46.0,16.0
1610612749,22201146,2022-23,0,0.6825396825396826,,7.0,1.0,58.18666666666667,-0.3333333333333333,0.616045991045991,0.624,62.0,19.0,1610612738,0.5826771653543307,,7.0,0.0,7.52,16.666666666666668,0.597487814023247,0.484,44.0,12.0
1610612749,22201174,2022-23,1,0.4958677685950413,0.0,7.0,,57.43421052631579,-6.333333333333333,0.6007796916887825,0.376,56.0,13.0,1610612755,0.6272727272727273,1.0,7.0,,83.41333333333333,3.3333333333333335,0.597235269286054,0.562,42.0,18.0
1610612749,22201193,2022-23,1,0.6335877862595419,,7.0,1.0,55.97435897435897,-5.333333333333333,0.5947742704972505,0.543,64.0,18.0,1610612741,0.5327102803738317,0.0,7.0,,19.166666666666668,11.0,0.6036272982036733,0.461,38.0,8.0
1610612749,22201208,2022-23,0,0.5508474576271186,1.0,7.0,,55.278481012658226,12.666666666666666,0.613100833507943,0.424,58.0,13.0,1610612763,0.6102941176470589,,7.0,0.0,110.9746835443038,-6.0,0.5860603228054643,0.481,58.0,14.0
1610612749,22300075,2023-24,1,,,7.0,,,,,,,,1610612755,,,7.0,,,,,,,
1610612749,22300097,2023-24,0,0.5700934579439252,1.0,7.0,,,1.0,0.5700934579439252,0.506,53.0,14.0,1610612737,0.5833333333333334,0.0,7.0,,196.0,-6.0,0.5608974358974359,0.483,52.0,14.0
1610612749,22300107,2023-24,1,0.5126050420168067,0.0,7.0,,4369.0,-8.0,0.5413492499803659,0.453,46.0,23.0,1610612748,0.5042735042735043,,7.0,0.0,1982.0,-7.666666666666667,0.5366793051003578,0.402,52.0,15.0
1610612749,22300002,2023-24,1,0.54,,7.0,0.0,1456.6666666666667,-9.333333333333334,0.5446005410711293,0.461,38.0,12.0,1610612752,0.4629629629629629,0.0,7.0,,1317.0,1.0,0.4851835213470433,0.348,63.0,14.0
1610612749,22300165,2023-24,1,0.6,,7.0,1.0,874.2,-3.3333333333333335,0.5540412979351034,0.479,56.0,10.0,1610612765,0.5446428571428571,0.0,7.0,,1320.0,-11.333333333333334,0.5692303010292225,0.475,44.0,16.0
1610612749,22300190,2023-24,1,0.5431034482758621,,7.0,0.0,546.625,-5.0,0.5497503901742186,0.494,49.0,19.0,1610612741,0.6055045871559633,1.0,7.0,,166.55555555555554,9.0,0.5958671800817609,0.484,46.0,7.0
1610612749,22300205,2023-24,1,0.6230769230769231,,7.0,1.0,397.72727272727275,18.666666666666668,0.5962283028526222,0.551,53.0,13.0,1610612742,0.64,,7.0,1.0,166.45454545454547,1.3333333333333333,0.593938288493692,0.522,55.0,10.0
